provider,review_id,rating,title,text,likes,filtered,pending,experienced_date,published_date,source_url
fetch,695c560acd610e938be189b8,5,Amanda was amazing,"Amanda was amazing!  Very knowledgeable, friendly and extremely helpful!",0,False,False,2026-01-05T00:00:00.000Z,2026-01-06T02:23:38.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,695c215627e8493c6ea6aba0,5,So glad I had this insurance.,"So glad I had this insurance.
Made the cost of the surgery a non issue ",0,False,False,2025-11-02T00:00:00.000Z,2026-01-05T22:38:46.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,695bfe3a5c1d512a86c9304c,5,Outstanding,Spoke with Aileen today.  She was very knowledgable and has a great personality.  She answered all the questions I had.  Outstanding customer service,0,False,False,2026-01-05T00:00:00.000Z,2026-01-05T20:08:58.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,695bd6ff29ffed160aacdb7f,5,Easy claim filing process and quick…,Easy claim filing process and quick processing of claim!!,0,False,False,2026-01-05T00:00:00.000Z,2026-01-05T17:21:35.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,695bc91676b61d15691b2b2e,5,Excellent care from VEG for emergency…,Excellent care from VEG for emergency surgery and quick rapid response from FETCH.   thank you,0,False,False,2025-12-25T00:00:00.000Z,2026-01-05T16:22:15.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,695b9feae2ecc0518138df40,1,So many hidden t&cs be careful!,So many hidden t&cs be careful!! not worth the money you’re saving and they ring and fight with your trusted vet when you try claim. Remember if it’s too good to be true it usually is.,0,False,False,2025-11-21T00:00:00.000Z,2026-01-05T13:26:34.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,695aaa7163d5b2b13fa36f38,5,Very quick on reimbursement,Very quick on reimbursement,0,False,False,2026-01-01T00:00:00.000Z,2026-01-04T19:59:13.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,6959b2003642dac7a8d0d30f,5,Aileen was great and answered all the…,Aileen was great and answered all the questions I had which let me make my decision much easier to add my 2nd dog to the policy,0,False,False,2026-01-03T00:00:00.000Z,2026-01-04T02:19:12.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,69597f8ee2e4ff1f14f8cc84,5,Good service really fast on on settling…,Good service really fast on on settling claims. I have had fetch for 3 years. No complaints . ,0,False,False,2026-01-03T00:00:00.000Z,2026-01-03T22:43:58.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,695943ce727c156af28443c7,5,Joshua was amazing at helping to figure…,"Joshua was amazing at helping to figure out which plan was right. Very fast and excellent service, thank you!",0,False,False,2026-01-03T00:00:00.000Z,2026-01-03T18:29:02.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,69582ef14e3580e5119de183,5,Amanda Mello was amazing!,Amanda Mello was amazing!! She definitely knows her stuff and made it very easy for me to decide to go with Fetch for my fur baby. Thank you Amanda!! I really appreciate your help. ,0,False,False,2026-01-02T00:00:00.000Z,2026-01-02T22:47:45.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,69582bab0cac7c69cba0a860,5,Karley was very helpful in selecting…,Karley was very helpful in selecting insurance for our new puppy!,0,False,False,2026-01-01T00:00:00.000Z,2026-01-02T22:33:47.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,6957e8e5fb18ace9c940889c,5,Easy communication lots of coverage and…,Easy communication lots of coverage and affordable pricing ,0,False,False,2025-01-03T00:00:00.000Z,2026-01-02T17:48:53.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,6957e6d7e15e2cf926f921a1,5,Passionate,"Amanda was Awesome!! She answered all my questions, was compassionate and patient. She was the reason we made our decision to switch to Fetch. Thank you Amanda for all you do.",0,False,False,2026-01-02T00:00:00.000Z,2026-01-02T17:40:07.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,6957e375073e594e86add817,5,Quick payout,"Quick payout, excellent communication ",0,False,False,2026-01-02T00:00:00.000Z,2026-01-02T17:25:41.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,6957e1974df52d19b9b5327d,5,Was as expected,The claim was easy and painless to do. Simply submit the claim and wait for the claim to be processed. Money was repaid quickly. Was notified of what was going on at every step.,0,False,False,2026-01-02T00:00:00.000Z,2026-01-02T17:17:43.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,6956f994f30ec4121293734e,5,"Yay, YOU finally paid a big bill !!","My experience is a 5 star because you actually reimbursed me for this knee surgery even though you didn't  for my other dog's knee surgery 10 months ago; yes both dogs are covered. Your reasoning for not paying was absurd but hey, at least you paid up this time! So far, you're at 50% but THIS experience was,  again,  5 star simply because you paid up",0,False,False,2025-12-29T00:00:00.000Z,2026-01-02T00:47:48.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,6956b4282efb77d3b5e84194,5,Easy to submit documents,Easy to submit documents. Appreciated email follow ups on status. Claim was processed in a timely fashion.,0,False,False,2025-12-20T00:00:00.000Z,2026-01-01T19:51:36.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
fetch,6955fef06a0339674e46bd0a,5,Had a good experience with Fetch,"Kaitlyn was friendly, knowledgable and helpful. ",0,False,False,2025-12-31T00:00:00.000Z,2026-01-01T06:58:24.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
