id,filtered,pending,text,rating,title,likes,experienced,published,source
660d45124b1a984943802531,False,False,Josh Sabado was extremely helpful in answering my millions of questions and quickly realized why I was asking these repeated questions and answered perfectly in a way which helped me understand my policy soooo much better! He was patient and had a great sense of humor and people skills!  He has excellent customer service skills! ,5,Josh Sabado,0,2024-04-02T00:00:00.000Z,2024-04-03T14:01:23.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
660d862957cc9dff738d2d05,False,False,Jordan was wonderful and very knowledgeable and answered all of my questions ( there were lots) very patiently! He had me set up right then and there and I really appreciated his excellent customer service! Thanks again Jordan you’re awesome! 😀,5,Jordan was very helpful and…,0,2024-04-01T00:00:00.000Z,2024-04-03T18:39:05.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
660b86a8fffd59ccc28cb562,False,False,"I had a wonderful experience with Laura Dinh she was so helpful. She led me through everything that I needed to do. I was considering dropping Fetch insurance because I haven’t had that same experience with someone else, but this girl was wonderful. I changed my mind and I’m staying with Fetch pet insurance thank you Laura for showing me the right way. ",5,I had a wonderful experience with Laura…,0,2024-03-29T00:00:00.000Z,2024-04-02T06:16:41.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
660b4c912f9a2955fc3c60aa,False,False,"I spoke with Customer Service Rep, Lisa Johnson, re: 66% Premium increase. Lisa demonstrated advanced policy knowledge and excellent soft skills. She was empathetic to my concerns and transparent in a good way to offer solutions, but not over promise something that she didn't have control over. In the process I learned more about possible options and the timing involved with each. In short, an excellent exchange and great Fetch ambassador.",5,"Excellent exchange with Customer Rep., Lisa J. ",0,2024-04-01T00:00:00.000Z,2024-04-02T02:08:50.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
660b47f1f44ea140f2a807c3,False,False,"Agents are lovely and very helping. One of my two cats is seriously ill and the insurance worked as expected and as soon as they received the papers asked for reimbursement everything has been treated quickly. 
Thank you Fetch for being here when I more need it.


",5,Agents are lovely and very helping,0,2024-03-30T00:00:00.000Z,2024-04-02T01:49:06.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
660c553572bf27abd67c8fae,False,False,"WARNING!!! Do not ever ever get this insurance for your pet. My dog coverage went up $100 in one year. I have been with this insurance company for over 10 years with my dog. He is now 13 and I am paying $300 a month!!!! It’s actually ridiculous. I maybe did 3 claims in over 10 years!!

Every other place I checked has way better insurance coverage that this terrible awful place! They are thieves!!!!",1,WARNING!!,0,2024-04-01T00:00:00.000Z,2024-04-02T20:57:57.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
6609c158126864f2c0483a6c,False,False,"I’m so used to human health insurance companies taking advantage of people that I candidly figured pet insurance would be about the same-that was not at all the case. Fetch is completely transparent about out-of-pocket costs and covered exactly what our plan stated it would (even when the emergency vet did take advantage price-wise). They were very prompt with reviewing and approving our claim(s) and I received reimbursement within 2 weeks of submission. Big, big fan. ",5,Big Fan of Fetch,0,2024-02-27T00:00:00.000Z,2024-03-31T22:02:33.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
66098dda05b4a96a480099aa,False,False,"Our fur baby developed an illness in her gut basically overnight, Vet diagnosed her problem as AHVS. The visits and treatment were quite expensive. Sent my claim to FETCH and the review process was quick. I received my reimbursement within 10 days, thank you Fetch.",5,Excellent service,0,2024-02-12T00:00:00.000Z,2024-03-31T18:22:51.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
660c522eed8c94f2860350b1,False,False,Joshua sabado was so helpful friendly and full of information. He was able to answer all my questions and make me feel comfortable making the decision to move forward with my insurance coverage ,5,Joshua sabado was so helpful friendly…,0,2024-04-02T00:00:00.000Z,2024-04-02T20:45:02.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
660d9183a8ec9c50ace577a2,False,False,"Keep charging after you cancel
Rates skyrocket without any notice
Refuse to send any policy information when asked
Do not refund after agreeing to do so
Use at your own risk!",1,Keep charging after you cancel,0,2024-03-28T00:00:00.000Z,2024-04-03T19:27:32.000Z,https://www.trustpilot.com/review/fetchpet.com?page=1
