id,filtered,pending,text,rating,title,likes,experienced,published,source
660d923612aa8d52ca4b3d4d,False,False,"Figo Insurance has been great for our family!  They have covered our few issues this past year without problem. Their coverage is peace of mind in case of anything happening to our two fur babies.  We found the claim process to be efficient, easy to follow and clearly outlined.  We are very, very happy with Figo!  Highly recommend to other fur baby parents!  Thank you Figo!",5,Figo Insurance has been great for our…,0,2024-04-03T00:00:00.000Z,2024-04-03T19:30:31.000Z,https://www.trustpilot.com/review/figopetinsurance.com?page=1
660aed4770004b2bc4e874c2,False,False,Worked with Figo for four years now. I can't even begin to describe the peace of mind of knowing that my cat will always be able to receive vet care without worries of being able to afford it or make it work. I will always say the monthly expense is worth it to know that no matter what I don't have to decide between saving my cat from illness or injury or paying my bills. Not to mention the customer service at Figo has always been absolutely impeccable and every person I've ever spoken to has been unbelievably helpful and kind.,5,Four years with Figo,0,2024-04-01T00:00:00.000Z,2024-04-01T19:22:16.000Z,https://www.trustpilot.com/review/figopetinsurance.com?page=1
660719570c3f8f4267fdea60,False,False,"Figo has been easy to understand, easy to get signed up, easy to use.   This is our first time with pet insurance so I was a little worried how it would all go down. We had a claim during our pup's first year and I have to say, Figo made the process very easy. I was missing something they needed and they contacted our vet themselves and got what they needed, and they included me in the email loop. We just finished year one and will continue on with Figo.",5,Figo has been easy to understand,0,2024-03-28T00:00:00.000Z,2024-03-29T21:41:12.000Z,https://www.trustpilot.com/review/figopetinsurance.com?page=1
660359fdb052367241fcf0b8,False,False,"We got a puppy March 2023. I enrolled him in FIGO insurance right away for illness/accident coverage. In June he suffered a severe break to his hind leg. At the emergency vets we were given an estimate of $7,000 to $8,000 to repair. Never expected this expense but thank goodness we had insurance. I had no idea how much would be covered but of course we said to proceed with the surgery. I was very impressed with how easy and quickly I could submit a claim and receive reimbursement for covered expenses. Customer service was excellent when I had questions. I was always kept informed of the status of the claim which made it a seamless process. So thankful our only worry was getting Louie healed and not the cost. He fully recovered! Thanks to all at FIGO. ",5,Be ready for anything with a puppy,0,2023-06-10T00:00:00.000Z,2024-03-27T01:27:58.000Z,https://www.trustpilot.com/review/figopetinsurance.com?page=1
66078cb27be32bbe5fc81d41,False,False,"Quick and easy to file a claim. Open communication between myself and Figo, unlike other providers I have had in the past",5,Quick and easy to file a claim,0,2024-03-29T00:00:00.000Z,2024-03-30T05:53:22.000Z,https://www.trustpilot.com/review/figopetinsurance.com?page=1
660d4db0daf5d5bbbf99094d,False,False,As any other insurance they will do their best to avoid covering your costs.,1,Not credible ,0,2024-03-19T00:00:00.000Z,2024-04-03T14:38:09.000Z,https://www.trustpilot.com/review/figopetinsurance.com?page=1
6608577d95132e3a68c190af,False,False,"Figo didn't cover Mando's last vet visit for his eye injury. I thought insurance was supposed to cover it?
I guess you have to read the fine fine print.",3,Figo didn't cover Mando's last vet…,0,2024-03-28T00:00:00.000Z,2024-03-30T20:18:37.000Z,https://www.trustpilot.com/review/figopetinsurance.com?page=1
65ff7f64182f4f844d7e2920,False,False,"They find many and varied reasons not to pay. I don’t even send in claims because I get so upset when they wiggle out. This is illegal with humans but going on in full force with pet insurance. It is a scam to drain your wallet with fancy suggestions that someday something may go wrong that they may consider paying. I am considering dropping it all together. Having difficulty figuring out why I pay, except I want everything customary for my pup.",2,"Buyer beware, don’t buy unless your pup is in pristine heath.",0,2024-03-19T00:00:00.000Z,2024-03-24T03:18:29.000Z,https://www.trustpilot.com/review/figopetinsurance.com?page=1
6601da17fc46b4b05daf3c1f,False,False,We have recently had several claims for our ill cat. The claims were processed in a timely fashion and the money put into our account within days. Very pleased with the speedy response.,5,Figo is Fantastic!,0,2024-03-15T00:00:00.000Z,2024-03-25T22:09:59.000Z,https://www.trustpilot.com/review/figopetinsurance.com?page=1
65fdd21b4b277eb8fe389c58,False,False,"Claims processed quickly. Not the same discounts applied to actual charges as with other pet insurance companies I have used in the past which is the reason I stay. The only reason I gave four instead of five stars is because there is a part of the claim process that is not clear. The claim was closed because they didn’t have all the documents and I was not notified, but because I have the app I was able to follow it closely and knew what was missing and handled it very quickly. ",4,Claims processed quickly,0,2024-03-22T00:00:00.000Z,2024-03-22T20:46:51.000Z,https://www.trustpilot.com/review/figopetinsurance.com?page=1
