id,filtered,pending,text,rating,title,likes,experienced,published,source
660f575adbe7950d6c7200e3,False,False,Have had this insurance since my 11 year old dog was a puppy. First time ever getting insurance for a pet and will definitely use them if we ever get another dog. Fast claims process-most the time within 24 hours.  Never questioned what I submitted from vet office. App is so easy to use to submit claims. ,5,Have had this insurance since my 11…,0,2024-04-04T00:00:00.000Z,2024-04-05T03:43:54.000Z,https://www.trustpilot.com/review/www.healthypawspetinsurance.com?page=1
660eee0cb7f3c4d07a762883,False,False,"Healthy Paws is the best pet insurance company out there! I have had them help many of my past pets and once again they helped our newly adopted boy! Healthy Paws is caring, affordable, responsive, and fair. I highly recommend them for every pet owner! ",5,Healthy Paws is the best pet insurance…,0,2024-03-20T00:00:00.000Z,2024-04-04T20:14:37.000Z,https://www.trustpilot.com/review/www.healthypawspetinsurance.com?page=1
660b15a9e764550dc8f827a4,False,False,"Intentionally cancelled my policy. I being a customer for over 8years. And suddenly receive an email that my policy cancelled. No communication before. Seems , now my pet is getting older and they know it will cost them. Stay away from this company ",1,Intentionally cancelled my policy,0,2024-03-29T00:00:00.000Z,2024-04-01T22:14:34.000Z,https://www.trustpilot.com/review/www.healthypawspetinsurance.com?page=1
660b254cda9b2b7d57923638,False,False,"I have 4 dogs so it seems like there’s always a reason to visit the vet. Recently, my oldest was diagnosed with cancer and needed surgery. After that was done, I simply uploaded the invoice and Healthy Paws reimbursed me at the rate of my plan almost immediately as is customary when you send everything they need. Then, a few days later they reached out to me to ask how my dog was doing and to send well wishes. I think that should tell you everything you need to know. I can’t recommend them enough. ",5,the best,0,2024-03-08T00:00:00.000Z,2024-04-01T23:21:17.000Z,https://www.trustpilot.com/review/www.healthypawspetinsurance.com?page=1
660da1932ec7eee1f282686f,False,False,"Absolutely disappointed with Healthy Paws pet insurance! I purchased their policy with high hopes of ensuring the health and well-being of my beloved dog, but was left with a feeling of complete betrayal. My poor dog had broken teeth which required expensive dental work. Imagine my shock when I discovered that Healthy Paws not only refused to cover the costs, but also did not provide any refunds!

Their advertisements boast full coverage of unexpected accidents and illnesses, but when it came to actual medical necessity, they easily found a loophole to refute my claim. Paying your insurance premiums in good faith only to be disappointed when it really matters is just disappointing.

I strongly advise anyone considering pet insurance to look elsewhere. Healthy Paws may claim to have your pet's best interests at heart, but their actions speak louder than words. Save yourself the headache and find a company that actually delivers on its promises. And also, to my great regret, I began to read reviews about this company only when I was faced with this situation; if I had read the reviews before taking out an insurance policy for my dog, I would never have bought a policy from this company. Stay away from this company.",1,Absolutely disappointed with Healthy…,0,2024-04-02T00:00:00.000Z,2024-04-03T20:36:04.000Z,https://www.trustpilot.com/review/www.healthypawspetinsurance.com?page=1
6609b7ab08ad1a24d9fc410e,False,False,"My cat Roland needed emergency surgery that totaled over $6,000.  It was such a relief to know that I had Healthy Paws, where reimbursement is 70% and they don't give you a hard time about what happened to your pet when you're already stressed about their wellbeing.  I submitted my claim and I got an answer (a reimbursement of about $4,600) by the next day.  I know I will have the payment before my credit card payment is due, which means that between my emergency savings and this reimbursement, I have less stress. 
It's not perfect, of course-- I wish Healthy Paws would cover the expense in the moment like human health insurance does, and of course I wish vet care was more affordable in general.  But until we have that, I'm grateful for what Healthy Paws has made available for me. ",5,Reimbursement is 70% and quick!,0,2024-03-31T00:00:00.000Z,2024-03-31T21:21:16.000Z,https://www.trustpilot.com/review/www.healthypawspetinsurance.com?page=1
66046629211707f0069b1c66,False,False,"Our sweet tripod Moe has had two tplo surgerys, a cancer/tumor removal, and teeth extractions over the 5 years we've had him. Healthy Paws has always provided timely and effective support. We are grateful that we choose to get our pet insurance through them, and we will use them again for any of our furry family members in the future. ",5,Incredibly Happy with Healthy Paws,0,2024-03-27T00:00:00.000Z,2024-03-27T20:32:09.000Z,https://www.trustpilot.com/review/www.healthypawspetinsurance.com?page=1
66043c022d52caca1e02e1f8,False,False,"I'm glad my friend convinced me to get this insurance, because my sheltie (8 y/o) developed a gallbladder mucocele and needed surgery to get it removed. When they removed it, it looked on verge of rupture, which could've killed him.

Healthy Paws had always been consistent and quick to reimburse us for covered visits, so I didn't feel the financial pressure taking on a $7-9k surgery (he had complications during it so it turned into $11k). I got back about $9k with my 80% reimbursement plan. Totally worth it. Best of all, my dog is feeling much better!",5,"Saved my dog, thank you",0,2024-03-07T00:00:00.000Z,2024-03-27T17:32:19.000Z,https://www.trustpilot.com/review/www.healthypawspetinsurance.com?page=1
660373938b650462e9f86f1a,False,False,I was skeptical at first about pet insurance in general. Then when I decided it was the right decision I was overwhelmed by all of the options out there. I am so very happy that all of the reviews I read and my co-workers referral lead me to Healthy Paws. I just had to file my first claim and what an easy process! They didn’t over complicate it; website is very user friendly. I would say it wasn’t but 2 days later my claim was processed. The explanation of benefits was clear and concise. I signed up for direct deposit as well. I would highly recommend Healthy Paws!,5,I was skeptical at first about pet…,0,2024-03-11T00:00:00.000Z,2024-03-27T03:17:07.000Z,https://www.trustpilot.com/review/www.healthypawspetinsurance.com?page=1
660637eb480991c0cb3a9d27,False,False,"I have had healthy paws since 2016 and they have given me a peace of mind. Their customer service is helpful, submitting claims is seamless and they process claims fairly quickly. My two dogs are able to get the best care because of healthy paws. Don’t think twice. You will never know when you have an emergency and will need to spend thousands. Thank you healthy paws!",5,Best decision ever!!!,0,2024-03-23T00:00:00.000Z,2024-03-29T05:39:23.000Z,https://www.trustpilot.com/review/www.healthypawspetinsurance.com?page=1
